dataset,metric,k,vote,retention,fold_id,num_folds,n_train,n_test,fit_time_s,predict_time_s,total_time_s,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,confusion_matrix_json
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,0,10,9894,1098,0.001688800002739299,0.20214080000005197,0.20382960000279127,0.9908925318761385,0.9909011926202265,0.990886712268777,0.9908686757547912,0.9909246947584884,0.9908925318761385,0.9908837064918878,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 103]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,1,10,9893,1099,0.0015526999995927326,0.2036459000009927,0.20519860000058543,0.9936305732484076,0.993703199126702,0.9937245287130871,0.9936804280599818,0.9936724341772446,0.9936305732484076,0.9936183661229235,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,2,10,9895,1097,0.0014950000040698797,0.20004009999684058,0.20153510000091046,0.9963536918869644,0.9963178796776889,0.9963484798953907,0.9963118412454767,0.9964042960729336,0.9963536918869644,0.9963580823138958,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,3,10,9892,1100,0.0017221000016434118,0.19449280000117142,0.19621490000281483,0.9927272727272727,0.9928199307898303,0.9927874032908358,0.9927842040105552,0.9927667007429812,0.9927272727272727,0.9927270931982196,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,4,10,9894,1098,0.00150529999518767,0.1996424000026309,0.20114769999781856,0.9963570127504554,0.9964539158991933,0.9962822766514318,0.9963522888360024,0.9963963373504504,0.9963570127504554,0.9963605953000271,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,5,10,9894,1098,0.0017912999974214472,0.19689410000137286,0.1986853999987943,0.9918032786885246,0.9918329331375066,0.9917293233082706,0.9917550314732455,0.9918785431535788,0.9918032786885246,0.9918155846248174,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 113, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 103, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,6,10,9890,1102,0.0015056999982334673,0.1980805999992299,0.19958629999746336,0.9954627949183303,0.9955750700168217,0.99549552716903,0.9954970181791907,0.9955409232203719,0.9954627949183303,0.9954624033882961,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 112, 3, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 107]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,7,10,9892,1100,0.0017324000000371598,0.19419980000384385,0.195932200003881,0.99,0.9903671972509491,0.9901342980091739,0.9901913854950223,0.9901181374690549,0.99,0.989998933402697,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 111, 3, 0, 0, 0, 0, 0, 0, 0], [0, 1, 111, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 115, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 103]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,8,10,9894,1098,0.0016400999957113527,0.19722100000217324,0.1988610999978846,0.9936247723132969,0.9936851117082226,0.9936506977040633,0.9936550877178053,0.9936497954543082,0.9936247723132969,0.9936246932240742,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 112, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 114, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.NEVER_RETAIN,9,10,9890,1102,0.0015057999989949167,0.20197129999723984,0.20347709999623476,0.9945553539019963,0.9945759402335259,0.9945368754124854,0.9945366865404116,0.9945873709853693,0.9945553539019963,0.9945512315756814,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 112, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 105]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,0,10,9894,1098,0.0014531999986502342,0.19589370000176132,0.19734690000041155,0.9908925318761385,0.9909011926202265,0.990886712268777,0.9908686757547912,0.9909246947584884,0.9908925318761385,0.9908837064918878,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 103]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,1,10,9893,1099,0.0016222999984165654,0.19677310000406578,0.19839540000248235,0.9936305732484076,0.993703199126702,0.9937245287130871,0.9936804280599818,0.9936724341772446,0.9936305732484076,0.9936183661229235,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,2,10,9895,1097,0.001505899999756366,0.19433399999979883,0.1958398999995552,0.9963536918869644,0.9963178796776889,0.9963484798953907,0.9963118412454767,0.9964042960729336,0.9963536918869644,0.9963580823138958,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,3,10,9892,1100,0.0015195000014500692,0.20127720000164118,0.20279670000309125,0.9927272727272727,0.9928199307898303,0.9927874032908358,0.9927842040105552,0.9927667007429812,0.9927272727272727,0.9927270931982196,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,4,10,9894,1098,0.0014862000025459565,0.20091359999787528,0.20239980000042124,0.9963570127504554,0.9964539158991933,0.9962822766514318,0.9963522888360024,0.9963963373504504,0.9963570127504554,0.9963605953000271,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,5,10,9894,1098,0.0015028999987407587,0.200415500003146,0.20191840000188677,0.9918032786885246,0.9918329331375066,0.9917293233082706,0.9917550314732455,0.9918785431535788,0.9918032786885246,0.9918155846248174,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 113, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 103, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,6,10,9890,1102,0.0016214999996009283,0.2015296000026865,0.20315110000228742,0.9954627949183303,0.9955750700168217,0.99549552716903,0.9954970181791907,0.9955409232203719,0.9954627949183303,0.9954624033882961,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 112, 3, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 107]]}"
