dataset,metric,k,vote,retention,fold_id,num_folds,n_train,n_test,fit_time_s,predict_time_s,total_time_s,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,confusion_matrix_json
adult,cosine,5,modified_plurality,RetentionPolicy.DD_RETENTION,6,10,43958,4884,0.06123670001397841,50.216600899992045,50.27783760000602,0.7921785421785422,0.7125320035156101,0.6690487895579731,0.6840699898993099,0.7765408694991407,0.7921785421785422,0.7804103378527314,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3363, 352], [663, 506]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DD_RETENTION,7,10,43958,4884,0.06262490001972765,50.205054899997776,50.267679800017504,0.7985257985257985,0.7233013763468803,0.6773928366043913,0.6933839381961912,0.7837275515397818,0.7985257985257985,0.7870557773989323,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3380, 336], [648, 520]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DD_RETENTION,8,10,43958,4884,0.06217580000520684,50.0316636999778,50.093839499983005,0.7907452907452908,0.710208915100612,0.6617127711340814,0.677517957491236,0.7735443117495754,0.7907452907452908,0.7772080905704798,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3378, 338], [684, 484]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DD_RETENTION,9,10,43957,4885,0.0664814000192564,49.813690299983136,49.88017170000239,0.7844421699078813,0.6994175618872331,0.662127434401997,0.6753200356422372,0.7687948069698076,0.7844421699078813,0.7733835355384463,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3332, 383], [670, 500]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,0,10,43958,4884,0.0681777999852784,49.19061760001932,49.2587954000046,0.7833742833742834,0.698361513879082,0.6738139947753023,0.6836665954081607,0.7720315312837052,0.7833742833742834,0.7762471109303154,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3284, 431], [627, 542]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,1,10,43959,4883,0.06262059998698533,50.23526860002312,50.297889200010104,0.7782101167315175,0.6902090372473705,0.6672847259352127,0.6764987800547438,0.7667330213532504,0.7782101167315175,0.7711148408713043,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3269, 446], [637, 531]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,2,10,43957,4885,0.06571560000884347,49.95411600000807,50.019831600016914,0.7877175025588536,0.7059384438422671,0.6879945013861568,0.695725996416882,0.7795598461888227,0.7877175025588536,0.7828884622140964,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3267, 448], [589, 581]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,3,10,43958,4884,0.062475699989590794,50.35411360001308,50.41658930000267,0.7866502866502867,0.7033127294306706,0.6783946134450064,0.6884504654208916,0.7756370127397925,0.7866502866502867,0.7797025239520727,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3292, 424], [618, 550]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,4,10,43957,4885,0.06187920001684688,50.22709099997883,50.288970199995674,0.7848515864892528,0.7003873441062161,0.6727193391166306,0.6835377185814504,0.7725545448273146,0.7848515864892528,0.7768974948336836,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3299, 417], [634, 535]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,5,10,43958,4884,0.06527980000828393,50.23109640000621,50.29637620001449,0.7755937755937756,0.6854894551920463,0.6599746376277335,0.6698567142969922,0.7625316727704377,0.7755937755937756,0.7673306767370082,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3276, 440], [656, 512]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,6,10,43958,4884,0.062407399993389845,50.05616880001617,50.11857620000956,0.7858312858312858,0.7025311025311025,0.6809984721961575,0.6899480481646922,0.7760176814230868,0.7858312858312858,0.7798297577004607,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3277, 438], [608, 561]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,7,10,43958,4884,0.06221959998947568,49.9850953000132,50.047314900002675,0.7921785421785422,0.7119028842875059,0.6799728497279443,0.6922555836975901,0.7796770315063133,0.7921785421785422,0.7837409226158315,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3326, 390], [625, 543]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,8,10,43958,4884,0.06270039998344146,49.85030650001136,49.9130068999948,0.7889025389025389,0.7066450451691614,0.6769394104723004,0.6884789197575565,0.7765556836056677,0.7889025389025389,0.7807542106271615,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3313, 403], [628, 540]]}"
adult,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,9,10,43957,4885,0.06379010001546703,50.51428269999451,50.57807280000998,0.7752302968270215,0.6865059730159495,0.6671958219737493,0.6751952196793645,0.7649916887264737,0.7752302968270215,0.7691049472119307,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3249, 466], [632, 538]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,0,10,43958,4884,0.06662360002519563,49.68565359999775,49.752277200022945,0.7919737919737919,0.7125689874547672,0.6642241761430033,0.680128140996352,0.775158656899175,0.7919737919737919,0.7787289122527794,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3378, 337], [679, 490]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,1,10,43959,4883,0.06215369998244569,49.58596300001955,49.64811670000199,0.7931599426582019,0.7142882171419149,0.6677179935102049,0.6834118796790153,0.7770063828896461,0.7931599426582019,0.7806391201687503,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3374, 341], [669, 499]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,2,10,43957,4885,0.062233900011051446,50.11497169997892,50.177205599989975,0.7942681678607983,0.7158376848125019,0.6782488410348437,0.6920953758158939,0.7805816288144203,0.7942681678607983,0.7845011170221063,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3347, 368], [637, 533]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,3,10,43958,4884,0.06437249999726191,50.23882129997946,50.303193799976725,0.790950040950041,0.7102253839892068,0.666543786956073,0.6815058000456929,0.7749473556494351,0.790950040950041,0.7789084985522521,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3363, 353], [668, 500]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,4,10,43957,4885,0.06290739998803474,50.01639180001803,50.07929920000606,0.7936540429887411,0.7154656878490042,0.6667786217508087,0.6828995748192866,0.7771780338486662,0.7936540429887411,0.7806105656151302,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3382, 334], [674, 495]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,5,10,43958,4884,0.06459990001167171,49.4937219999847,49.55832189999637,0.7901310401310402,0.7090998063253489,0.6610155823761004,0.6766922153935994,0.7728637296536074,0.7901310401310402,0.7766030779691262,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3376, 340], [685, 483]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,6,10,43958,4884,0.06318759999703616,48.486206900008256,48.54939450000529,0.7913595413595413,0.711000599120071,0.6699760640226948,0.684429845600165,0.7761578815855779,0.7913595413595413,0.7801889048345555,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3354, 361], [658, 511]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,7,10,43958,4884,0.06290390001959167,48.9297840000072,48.992687900026795,0.800982800982801,0.7275020061905308,0.6810621783623575,0.697343983140384,0.7866020898807785,0.800982800982801,0.78974136167869,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3385, 331], [641, 527]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,8,10,43958,4884,0.060437000007368624,48.95289899999625,49.01333600000362,0.7913595413595413,0.7111090741139283,0.6647581911615081,0.6802534434235165,0.7748094449992311,0.7913595413595413,0.7785856204089251,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3372, 344], [675, 493]]}"
adult,cosine,5,modified_plurality,RetentionPolicy.DIFFERENT_CLASS_RETENTION,9,10,43957,4885,0.0628918000147678,49.564123699994525,49.62701550000929,0.7836233367451382,0.6980570330260959,0.6615890763939216,0.6745517562133165,0.7680558253645602,0.7836233367451382,0.772708465001678,"{""labels"": [""<=50K"", "">50K""], ""matrix"": [[3328, 387], [670, 500]]}"
