config_id,instance_reduction_method,metric,k,vote,retention,fold_id,num_folds,n_train,n_test,fit_time_s,predict_time_s,total_time_s,memory_before_ir,memory_after_ir,memory_after_training,percentage_memory_reduction,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,confusion_matrix_json
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,0,10,9894,1098,0.9568396999966353,0.03971849998924881,0.9965581999858841,1.2832489013671875,0.0552978515625,0.1893310546875,95.6907929939714,0.9899817850637522,0.9900621419545953,0.9898743988766009,0.9899306899723417,0.9900371076155857,0.9899817850637522,0.9899721601185432,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 103, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 103, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 103]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,1,10,9893,1099,1.2488308000029065,0.03859780001221225,1.2874286000151187,1.2831192016601562,0.054443359375,0.1885986328125,95.75695233111945,0.986351228389445,0.9866552333691134,0.9862828112117867,0.9864307012767961,0.9864813827036538,0.986351228389445,0.9863788187047695,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 104, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 105, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 112, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 103, 1], [1, 0, 0, 0, 1, 0, 0, 0, 0, 104]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,2,10,9895,1097,0.9342112999875098,0.037614100030623376,0.9718254000181332,1.2833786010742188,0.0521240234375,0.18603515625,95.9385310465773,0.9854147675478578,0.9853432313186031,0.9853263593767027,0.9852659334027575,0.9855153050190925,0.9854147675478578,0.9853982858792467,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 111, 1, 2, 1, 0, 0, 0, 0, 0], [0, 1, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 102, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 102, 1], [0, 1, 0, 1, 0, 1, 0, 0, 0, 102]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,3,10,9892,1100,1.1351049999939278,0.03662219998659566,1.1717271999805234,1.282989501953125,0.0501708984375,0.1844482421875,96.08953164767726,0.98,0.9802682010182053,0.980117109837761,0.9801491939565489,0.9800828815882836,0.98,0.9799977340336836,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 0, 0, 0, 0, 2, 0], [0, 108, 2, 2, 0, 0, 0, 2, 0, 0], [0, 1, 114, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 104, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 112, 0, 0], [0, 1, 0, 0, 0, 1, 0, 2, 102, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,4,10,9894,1098,1.1902131999959238,0.036900200007949024,1.2271134000038728,1.2832489013671875,0.0538330078125,0.1878662109375,95.80494417293903,0.9899817850637522,0.9902453416560763,0.9899392451596588,0.9900422434241966,0.9900809568692389,0.9899817850637522,0.989980275634014,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 111, 3, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 104, 0], [0, 0, 0, 0, 0, 1, 0, 1, 0, 103]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,5,10,9894,1098,1.1528714000014588,0.03829779999796301,1.1911691999994218,1.2832489013671875,0.0523681640625,0.1864013671875,95.91909535190668,0.9836065573770492,0.9837309908320275,0.9834586466165414,0.9834738446375774,0.9837453183538309,0.9836065573770492,0.983558315314019,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 109, 1, 2, 1, 0, 1, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 1, 0, 2, 0, 101, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 111, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 101, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 103]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,6,10,9890,1102,0.9112378000281751,0.04234529996756464,0.9535830999957398,1.2827301025390625,0.0523681640625,0.1868896484375,95.91744483435437,0.984573502722323,0.9847485604670906,0.9845881005904239,0.9845882348138583,0.9847849974734394,0.984573502722323,0.9845984612519483,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 111, 3, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 110, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 104, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 103, 1], [0, 2, 0, 0, 0, 1, 0, 0, 0, 104]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,7,10,9892,1100,0.9135297000175342,0.03669620002619922,0.9502259000437334,1.282989501953125,0.0499267578125,0.1842041015625,96.10856069075426,0.9827272727272728,0.9829759365260168,0.9829244152218118,0.9828772378514519,0.9828436810859155,0.9827272727272728,0.9827109113596484,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[110, 1, 0, 0, 2, 0, 0, 0, 1, 0], [0, 109, 4, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 112, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 105, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 113, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 104, 1], [1, 0, 0, 0, 1, 0, 0, 1, 0, 102]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,8,10,9894,1098,1.1909067000378855,0.03719889995409176,1.2281055999919772,1.2832489013671875,0.052978515625,0.18701171875,95.87153236067016,0.98816029143898,0.9883850768620865,0.9882551333214085,0.9882525081814837,0.9882236378781234,0.98816029143898,0.9881233224134058,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 108, 2, 2, 0, 0, 0, 2, 0, 0], [0, 1, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 104, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 104]]}"
ir_k_ibl-CNN,CNN,cosine,7,borda,always_retain,9,10,9890,1102,1.2236857999814674,0.03835290001006797,1.2620386999915354,1.2827301025390625,0.0543212890625,0.1888427734375,95.76518170463332,0.9863883847549909,0.9863298750184211,0.9862678024018207,0.986261421066479,0.9864017900078407,0.9863883847549909,0.9863581119293456,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 112, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 113, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 2, 0, 0, 0, 0, 0, 1, 103, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0, 102]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,0,10,9894,1098,1.1850787000148557,0.03722040000138804,1.2222991000162438,1.2832489013671875,0.051513671875,0.185546875,95.98568353963782,0.98816029143898,0.988307028196654,0.9881799453514837,0.9881821379085964,0.9882334818296663,0.98816029143898,0.988133988376324,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 109, 4, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 103]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,1,10,9893,1099,1.2270582999917679,0.03877849999116734,1.2658367999829352,1.2831192016601562,0.0548095703125,0.18896484375,95.72841165173236,0.9854413102820746,0.9855065998762965,0.9856132126871733,0.9855362677728541,0.9854746309761676,0.9854413102820746,0.9854337897684211,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 111, 2, 1, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 110, 1, 1], [0, 0, 0, 0, 0, 1, 0, 0, 104, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 105]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,2,10,9895,1097,0.946263599966187,0.03976330003933981,0.9860269000055268,1.2833786010742188,0.05224609375,0.1861572265625,95.92901940968403,0.9908842297174111,0.9908940104510057,0.9908673858559442,0.9908340770552169,0.9909836726914004,0.9908842297174111,0.9908881932175688,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 114, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 1, 0, 0, 0, 1, 0, 0, 0, 103]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,3,10,9892,1100,1.1726607999880798,0.037123900023289025,1.2097847000113688,1.282989501953125,0.05078125,0.18505859375,96.04195903998477,0.9818181818181818,0.9818839928698475,0.9819363420857311,0.9818658531044943,0.9819232361762339,0.9818181818181818,0.9818263443529273,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 109, 0, 3, 0, 0, 0, 2, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 103, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 113, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 103, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 112, 0, 0], [0, 0, 0, 0, 0, 2, 0, 1, 103, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 105]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,4,10,9894,1098,1.4251012000022456,0.03693639999255538,1.462037599994801,1.2832489013671875,0.0517578125,0.185791015625,95.9666583431432,0.982695810564663,0.9830134721648074,0.9825610169805152,0.9826652052775897,0.9828536611903277,0.982695810564663,0.9826543319881589,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 109, 3, 2, 0, 0, 0, 1, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 112, 0, 0], [1, 2, 0, 0, 0, 1, 0, 0, 100, 1], [1, 0, 0, 0, 0, 1, 0, 1, 0, 102]]}"
